symbol,cik,fiscal_year,value,source_url
UAL,0000100517,2011,37988000000,https://www.sec.gov/Archives/edgar/data/100517/000119312512073010/0001193125-12-073010-index.htm
EOG,0000821189,2001,3414044000,https://www.sec.gov/Archives/edgar/data/821189/000082118902000013/exhibit_99.txt
WM,0000823768,2001,19490000000,https://www.sec.gov/Archives/edgar/data/823768/000095012902001250/h93477e10-k.txt
WM,0000823768,2003,21514000000,https://www.sec.gov/Archives/edgar/data/823768/000095012904000722/h12380e10vk.htm
WM,0000823768,2004,21875000000,https://www.sec.gov/Archives/edgar/data/823768/000095012905001427/h22314e10vk.htm
EOG,0000821189,2005,7753320000,https://www.sec.gov/Archives/edgar/data/821189/000082118906000040/form10-k.htm
WM,0000823768,2005,21723000000,https://www.sec.gov/Archives/edgar/data/823768/000095012906001649/h32785e10vk.htm
WM,0000823768,2006,21182000000,https://www.sec.gov/Archives/edgar/data/823768/000095013407003484/h43426e10vk.htm
EOG,0000821189,2006,9402160000,https://www.sec.gov/Archives/edgar/data/821189/000082118907000056/form10-k.htm
HMA,0000792985,2007,4643919000,
HMA,0000792985,2008,4555529000,
HOG,0000793952,2001,3118495000,
OXY,0000797468,2001,13384000000,
FISV,0000798354,2001,5322242000,
BHGE,0000808362,2001,6676200000,
BHGE,0000808362,2003,6302200000,
BHGE,0000808362,2005,7807400000,
CBS,0000813828,2002,89754200000,
EIX,0000827052,2001,36774000000,
EIX,0000827052,2006,9707000000,
SSP,0000832428,2004,3424849000,
ABKFQ,0000874501,2002,4286664000,https://www.sec.gov/Archives/edgar/data/874501/000095013003002599/d10k.htm
ABKFQ,0000874501,2003,5086148000,https://www.sec.gov/Archives/edgar/data/874501/000119312504041753/d10k.htm
APOL,0000929887,2003,1378204000,https://www.sec.gov/Archives/edgar/data/929887/000095015303002409/p68490exv13.htm
ABKFQ,0000874501,2004,5859405000,https://www.sec.gov/Archives/edgar/data/874501/000119312505050525/d10k.htm
DHI,0000882184,2007,12107100000,
FDC,0000883980,2007,6692360000,
PX,0000884905,2000,7762000000,
JBL,0000898293,2001,2357578000,
AVB,0000915912,2001,4664289000,
CPNLQ,0000916457,2007,18482000000,
HCBK,0000921847,2003,17033360000,
HCBK,0000921847,2004,20145981000,
APOL,0000929887,2007,1449863000,
CIEN,0000936395,2001,1027201000,
EL,0001001250,2006,3784100000,
EL,0001001250,2008,5011200000,
LXK,0001001288,2007,3121100000,
PCG,0001004980,2001,5826000000,
PCG,0001004980,2002,33696000000,
PCG,0001004980,2003,30175000000,
PCG,0001004980,2004,34540000000,
PCG,0001004980,2006,8614000000,
YUM,0001041061,2000,4149000000,https://www.sec.gov/Archives/edgar/data/1041061/0001041061-01-500003.txt
BRCM,0001054374,2005,3752199000,https://www.sec.gov/Archives/edgar/data/1054374/000095013406002774/a15237e10vk.htm
ETFC,0001015780,2006,53739303000,https://www.sec.gov/Archives/edgar/data/1015780/000119312507043983/d10k.htm
AIV,0000922864,2012,6401380000,https://www.sec.gov/Archives/edgar/data/922864/000092286415000011/
AKAM,0001086222,2012,2600627000,https://www.sec.gov/Archives/edgar/data/1086222/000108622215000066/
AMD,0000002488,2012,4000000000,https://www.sec.gov/Archives/edgar/data/2488/000119312515054362/
AMP,0000820027,2012,134729000000,https://www.sec.gov/Archives/edgar/data/820027/000082002715000024/
AMT,0001053507,2012,14089429000,https://www.sec.gov/Archives/edgar/data/1053507/000119312515059026/
AMZN,0001018724,2012,32555000000,https://www.sec.gov/Archives/edgar/data/1018724/000101872415000006/
SAPE,0001008817,2005,286183000,
SEE,0001012100,2008,4986000000,
ETFC,0001015780,2008,51853684000,
PXD,0001038357,2007,8617000000,
OKE,0001039684,2001,7360345000,
CHRW,0001043277,2001,683490000,
CHRW,0001043277,2002,777151000,
CVH,0001054833,2002,1643440000,
LLL,0001056239,2005,11909100000,
MCO,0001059556,2003,941400000,
MCO,0001059556,2004,1376000000,
RSG,0001060391,2001,3856300000,
RSG,0001060391,2003,4554100000,
X,0001163302,2006,10586000000,
X,0001163302,2007,15632000000,
GDDY,0001609711,2016,3786900000,https://www.sec.gov/Archives/edgar/data/1609711/000160971117000042/0001609711-17-000042-index.htm
GDDY,0001609711,2017,5738300000,https://www.sec.gov/Archives/edgar/data/1609711/000160971118000035/0001609711-18-000035-index.htm
GDDY,0001609711,2018,6083400000,https://www.sec.gov/Archives/edgar/data/1609711/000160971119000012/0001609711-19-000012-index.htm
CVG,0001062047,2003,1810200000,https://www.sec.gov/Archives/edgar/data/1062047/000119312504035621/d10k.htm
JNS,0001065865,2003,4332200000,https://www.sec.gov/Archives/edgar/data/1065865/000103570404000119/d13272e10vk.htm
UPS,0001090727,2003,28909000000,https://www.sec.gov/Archives/edgar/data/1090727/000095014404002063/g86647e10vk.htm
CVG,0001062047,2004,2208100000,https://www.sec.gov/Archives/edgar/data/1062047/000119312505041709/d10k.htm
JNS,0001065865,2005,4142300000,https://www.sec.gov/Archives/edgar/data/1065865/000104746906002832/a2168001z10-k.htm
JNS,0001065865,2006,3565200000,https://www.sec.gov/Archives/edgar/data/1065865/000110465907013908/a07-5280_110k.htm
CVG,0001062047,2006,2540300000,https://www.sec.gov/Archives/edgar/data/1062047/000119312507042682/d10k.htm
CTAS,0000723254,2008,2620138000,
JNS,0001065865,2007,3564100000,
UPS,0001090727,2002,26357000000,
A,0001090872,2000,8425000000,
DNB,0001115222,2001,1431200000,
DNB,0001115222,2005,1613400000,
GDDY,0001609711,2021,7417100000,https://www.sec.gov/Archives/edgar/data/1609711/000160971122000024/0001609711-22-000024-index.htm
GDDY,0001609711,2022,6973500000,https://www.sec.gov/Archives/edgar/data/1609711/000160971123000031/0001609711-23-000031-index.htm
GDDY,0001609711,2023,7564900000,https://www.sec.gov/Archives/edgar/data/1609711/000160971124000022/0001609711-24-000022-index.htm
MDT,0001613103,2014,37943000000,
MDT,0001613103,2015,106685000000,https://www.sec.gov/Archives/edgar/data/1613103/000161310315000028/0001613103-15-000028-index.htm
AN,0000350698,2012,7203000000,https://www.sec.gov/Archives/edgar/data/350698/000035069815000045/
AON,0000315293,2012,30486000000,https://www.sec.gov/Archives/edgar/data/315293/000162828015000950/
APH,0000820313,2012,5215463000,https://www.sec.gov/Archives/edgar/data/820313/000110465915012575/
AZO,0000866787,2012,6265639000,https://www.sec.gov/Archives/edgar/data/866787/000119312514383401/
BBT,0001108134,2012,5296809000,https://www.sec.gov/Archives/edgar/data/92230/000009223015000021/
BEN,0000038777,2012,14751500000,https://www.sec.gov/Archives/edgar/data/38777/000003877714000259/
BF.B,0000014693,2012,3477000000,https://www.sec.gov/Archives/edgar/data/14693/000001469314000014/
BIIB,0000875045,2012,10130118000,https://www.sec.gov/Archives/edgar/data/875045/000087504515000005/
MDT,0001613103,2017,99857000000,https://www.sec.gov/Archives/edgar/data/1613103/000161310317000018/0001613103-17-000018-index.htm
MDT,0001613103,2022,90981000000,https://www.sec.gov/Archives/edgar/data/1613103/000161310322000023/0001613103-22-000023-index.htm
MDT,0001613103,2023,90948000000,https://www.sec.gov/Archives/edgar/data/1613103/000161310323000040/0001613103-23-000040-index.htm
MDT,0001613103,2024,89981000000,https://www.sec.gov/Archives/edgar/data/1613103/000161310324000072/0001613103-24-000072-index.htm
MDT,0001613103,2025,91680000000,https://www.sec.gov/Archives/edgar/data/1613103/000161310325000091/0001613103-25-000091-index.htm
BKNG,0001075531,2012,6569742000,https://www.sec.gov/Archives/edgar/data/1075531/000107553115000007/
MDT,0001613103,2026,93028000000,https://www.sec.gov/Archives/edgar/data/1613103/000162828026044354/0001628280-26-044354-index.htm
AM,0001623925,2017,29759000,https://www.sec.gov/Archives/edgar/data/1623925/000155837018000644/0001558370-18-000644-index.htm
AM,0001623925,2018,47705000,https://www.sec.gov/Archives/edgar/data/1623925/000155837019000642/0001558370-19-000642-index.htm
BRK.B,0001067983,2012,427452000000,https://www.sec.gov/Archives/edgar/data/1067983/000119312515070966/
BWA,0000908255,2012,6400800000,https://www.sec.gov/Archives/edgar/data/908255/000090825515000012/
CAH,0000721371,2012,24260000000,https://www.sec.gov/Archives/edgar/data/721371/000072137114000181/
MBI,0000814585,2008,29657074000,https://data.sec.gov/api/xbrl/companyfacts/CIK0000814585.json
CBRE,0001138118,2012,7809542000,https://www.sec.gov/Archives/edgar/data/1138118/000119312515073030/
CCL,0000815097,2012,39161000000,https://www.sec.gov/Archives/edgar/data/815097/000081509715000007/
CF,0001324404,2012,10166900000,https://www.sec.gov/Archives/edgar/data/1324404/000162828015001077/
CHRW,0001043277,2012,2804225000,https://www.sec.gov/Archives/edgar/data/1043277/000162828015001350/
CINF,0000020286,2012,16548000000,https://www.sec.gov/Archives/edgar/data/20286/000002028615000011/
CMS,0000811156,2012,17131000000,https://www.sec.gov/Archives/edgar/data/811156/000110465915006843/
CNX,0001070412,2012,12997594000,https://www.sec.gov/Archives/edgar/data/1070412/000107041215000009/
COF,0000927628,2012,312918000000,https://www.sec.gov/Archives/edgar/data/927628/000092762815000026/
CRM,0001108524,2012,4164154000,https://www.sec.gov/Archives/edgar/data/1108524/000119312514084762/
CTAS,0000723254,2012,4165706000,https://www.sec.gov/Archives/edgar/data/723254/000072325414000020/
DGX,0001022079,2012,9284000000,https://www.sec.gov/Archives/edgar/data/1022079/000102207915000034/
JCI,0000833444,2015,29590000000,https://www.sec.gov/Archives/edgar/data/833444/000083344415000091/0000833444-15-000091-index.htm
JCI,0000833444,2014,32812000000,https://www.sec.gov/Archives/edgar/data/833444/000083344414000124/0000833444-14-000124-index.htm
MBI,0000814585,2013,16953000000,https://www.sec.gov/Archives/edgar/data/814585/000119312514080397/0001193125-14-080397-index.htm
MBI,0000814585,2014,16263000000,https://www.sec.gov/Archives/edgar/data/814585/000119312515073382/0001193125-15-073382-index.htm
MBI,0000814585,2015,14836000000,https://www.sec.gov/Archives/edgar/data/814585/000119312516485560/0001193125-16-485560-index.htm
AXP,0000004962,2008,126074000000,
MBI,0000814585,2016,11137000000,https://www.sec.gov/Archives/edgar/data/814585/000119312517065856/0001193125-17-065856-index.htm
MBI,0000814585,2017,9095000000,
MBI,0000814585,2023,2606000000,https://www.sec.gov/Archives/edgar/data/814585/000095017024022129/0000950170-24-022129-index.htm
KO,0000021344,2000,20834000000,
CA,0000356028,2000,17493000000,https://www.sec.gov/Archives/edgar/data/356028/0000356028-00-000020.txt
CMA,0000028412,2000,41985000000,https://www.sec.gov/Archives/edgar/data/28412/0000950124-01-001926.txt
CTL,0000018926,2000,6393290000,https://www.sec.gov/Archives/edgar/data/18926/0000018926-01-000002.txt
OMC,0000029989,2000,9891499000,https://www.sec.gov/Archives/edgar/data/29989/0000891092-01-000449.txt
AET,0001122304,2003,11240000000,https://www.sec.gov/Archives/edgar/data/1122304/000095012304002526/y94281e10vk.htm
ZBH,0001136869,2003,5156000000,https://www.sec.gov/Archives/edgar/data/1136869/000095013704001881/c83286e10vk.htm
AN,0000350698,2000,8830000000,
MHS,0001170650,2006,14407400000,https://www.sec.gov/Archives/edgar/data/1170650/000119312507037148/d10k.htm
OMC,0000029989,2006,18164400000,https://www.sec.gov/Archives/edgar/data/29989/000089109207000620/e26283-10k.htm
PFG,0001126328,2001,88350500000,
CITGQ,0001171825,2007,90248000000,
EXPE,0001324424,2005,7756892000,
EXPE,0001324424,2006,8269184000,
WMB,0000107263,2006,25402400000,
EKDKQ,0000031235,2000,14212000000,
CINF,0000020286,2000,8067476000,https://www.sec.gov/Archives/edgar/data/20286/0000950152-01-500561.txt
PCS,0000101830,2003,12265000000,https://www.sec.gov/Archives/edgar/data/101830/000119312504037142/d10k.htm
KIM,0000879101,2007,9097816000,https://www.sec.gov/Archives/edgar/data/879101/000139843209000090/i10418.htm
ADI,0000006281,2008,3090992000,https://data.sec.gov/api/xbrl/companyfacts/CIK0000006281.json
KIM,0000879101,2008,9397147000,https://data.sec.gov/api/xbrl/companyfacts/CIK0000879101.json
DHI,0000882184,2012,7248200000,https://www.sec.gov/Archives/edgar/data/882184/000088218414000097/
DHR,0000313616,2012,32941000000,https://www.sec.gov/Archives/edgar/data/313616/000031361615000038/
DLTR,0000935703,2012,2328600000,https://www.sec.gov/Archives/edgar/data/935703/000093570314000008/
DVA,0000927066,2012,16014633000,https://www.sec.gov/Archives/edgar/data/927066/000156459015001035/
DALRQ,0000027904,2001,23605000000,
APOL,0000929887,2001,680343000,
PCS,0000101830,2004,22842000000,
PCS,0000101830,2005,67090000000,
TSN,0000100493,2000,4854000000,
LM,0000704051,2008,9232299000,
EPAM,0001352010,2011,235613000,
BHF,0001685040,2025,241800000000,https://www.sec.gov/Archives/edgar/data/1685040/000168504026000011/0001685040-26-000011-index.htm
EA,0000712515,2012,5491000000,https://www.sec.gov/Archives/edgar/data/712515/000071251514000024/
EBAY,0001065088,2012,37074000000,https://www.sec.gov/Archives/edgar/data/1065088/000106508815000054/
EFX,0000033185,2012,4520100000,https://www.sec.gov/Archives/edgar/data/33185/000162828015001024/
AAMRQ,0000006201,2003,29330000000,
EL,0001001250,2012,6593000000,https://www.sec.gov/Archives/edgar/data/1001250/000110465914062259/
EOG,0000821189,2012,27336578000,https://www.sec.gov/Archives/edgar/data/821189/000082118915000010/
AVP,0000008868,2005,4763300000,
AVP,0000008868,2006,5238200000,
EQR,0000906107,2012,17201000000,https://www.sec.gov/Archives/edgar/data/906107/000090610715000007/
EQT,0000033213,2012,8849862000,https://www.sec.gov/Archives/edgar/data/33213/000003321315000004/
ES,0000072741,2012,28302824000,https://www.sec.gov/Archives/edgar/data/72741/000007274115000013/
EXPD,0000746515,2012,2954125000,https://www.sec.gov/Archives/edgar/data/746515/000074651515000004/
EXPE,0001324424,2012,7132746000,https://www.sec.gov/Archives/edgar/data/1324424/000119312515035706/
FHN,0000036966,2012,25334019000,https://www.sec.gov/Archives/edgar/data/36966/000093041315000780/
FIS,0001136893,2012,13549700000,https://www.sec.gov/Archives/edgar/data/1136893/000113689315000006/
FITB,0000035527,2012,121894000000,https://www.sec.gov/Archives/edgar/data/35527/000119312515062849/
FLR,0001124198,2012,8276043000,https://www.sec.gov/Archives/edgar/data/1124198/000104746915000891/
AMD,0000002488,2007,11550000000,
AYE,0000003673,2002,10600279000,
AYE,0000003673,2003,10171896000,
AAMRQ,0000006201,2004,28773000000,
AAMRQ,0000006201,2005,29495000000,
ADP,0000008670,2006,27490100000,
AVP,0000008868,2004,4148100000,
BCR,0000009892,2001,1231100000,
BCR,0000009892,2002,1416700000,
BCR,0000009892,2003,1692000000,
STZ,0000016918,2007,9438200000,
PNC,0000713676,2004,79723000000,
DALRQ,0000027904,2007,32423000000,
TGNA,0000039899,2005,15743396000,
TGNA,0000039899,2001,13096101000,
DALRQ,0000027904,2004,21801000000,
DALRQ,0000027904,2005,20039000000,
EMR,0000032604,2001,15046400000,
FITB,0000035527,2000,45857000000,https://www.sec.gov/Archives/edgar/data/35527/0000950152-01-001741.txt
AMD,0000002488,2001,5647242000,https://www.sec.gov/Archives/edgar/data/2488/000101287002001071/dex13.txt
BEN,0000038777,2001,6265650000,https://www.sec.gov/Archives/edgar/data/38777/000003877701500097/form10k_2001.txt
NSM,0000070530,2001,2362300000,https://www.sec.gov/Archives/edgar/data/70530/000007053001500005/form10k_080101.txt
FLS,0000030625,2012,4810958000,https://www.sec.gov/Archives/edgar/data/30625/000003062515000021/
FMC,0000037785,2012,4373900000,https://www.sec.gov/Archives/edgar/data/37785/000003778515000008/
FOSL,0000883569,2012,1841989000,https://www.sec.gov/Archives/edgar/data/883569/000104746915000992/
FSLR,0001274494,2012,6348692000,https://www.sec.gov/Archives/edgar/data/1274494/000127449415000006/
GHC,0000104889,2012,5105069000,https://www.sec.gov/Archives/edgar/data/104889/000010488915000017/
FLS,0000030625,2001,2051975000,
EKDKQ,0000031235,2001,13362000000,
BGG,0000014195,2007,1861000000,
TGNA,0000039899,2000,12980411000,
TGNA,0000039899,2002,13733014000,
TGNA,0000039899,2003,14706239000,
TGNA,0000039899,2004,15399251000,
STZ,0000016918,2001,2152422000,
GD,0000040533,2001,11069000000,
CVX,0000093410,2004,93208000000,
CVX,0000093410,2005,125833000000,
SNV,0000018349,2002,2002000000,https://www.sec.gov/Archives/edgar/data/18349/000001834903000022/snvproxy.htm
IPG,0000051644,2004,12272300000,https://www.sec.gov/Archives/edgar/data/51644/000095012305011689/y13050e10vk.htm
IPG,0000051644,2005,11945200000,https://www.sec.gov/Archives/edgar/data/51644/000095012306003501/x18078e10vk.htm
SNV,0000018349,2005,2005000000,https://www.sec.gov/Archives/edgar/data/18349/000095014406001866/g99901exv99w1.htm
CBSS,0000018568,2006,34199755000,https://www.sec.gov/Archives/edgar/data/18568/000095014407001614/g05493e10vk.htm
IPG,0000051644,2006,11864100000,https://www.sec.gov/Archives/edgar/data/51644/000095012307002858/y31000e10vk.htm
SNV,0000018349,2006,2006000000,https://www.sec.gov/Archives/edgar/data/18349/000095014407001763/g05203exv99w1.htm
GILD,0000882095,2012,21239838000,https://www.sec.gov/Archives/edgar/data/882095/000088209513000015/
GNW,0001276520,2012,113312000000,https://www.sec.gov/Archives/edgar/data/1276520/000119312515072748/
GRMN,0001121788,2012,4819124000,https://www.sec.gov/Archives/edgar/data/1121788/000114420415010586/
GS,0000886982,2012,938555000000,https://www.sec.gov/Archives/edgar/data/886982/000119312515056785/
HBAN,0000049196,2012,56153185000,https://www.sec.gov/Archives/edgar/data/49196/000119312515049355/
HP,0000046765,2012,5721085000,https://www.sec.gov/Archives/edgar/data/46765/000104746914009586/
GIS,0000040704,2000,4573000000,
KO,0000021344,2008,40519000000,
CLX,0000021076,2003,3652000000,
THC,0000070318,2007,8548000000,
THC,0000070318,2003,13771000000,https://www.sec.gov/Archives/edgar/data/70318/000104746904008016/a2129890z10-k.htm
PLL,0000075829,2004,2140300000,https://www.sec.gov/Archives/edgar/data/75829/000112528204005031/b401477_10k.htm
THC,0000070318,2004,10078000000,https://www.sec.gov/Archives/edgar/data/70318/000104746905005606/a2152529z10-k.htm
THC,0000070318,2006,8548000000,https://www.sec.gov/Archives/edgar/data/70318/000110465907014090/a07-2935_110k.htm
HRB,0000012659,2012,4649567000,https://www.sec.gov/Archives/edgar/data/12659/000157484214000031/
HRL,0000048465,2012,4563966000,https://www.sec.gov/Archives/edgar/data/48465/000110465914087276/
HST,0001070750,2012,12994000000,https://www.sec.gov/Archives/edgar/data/1070750/000156459015000907/
ICE,0001571949,2012,37215000000,https://www.sec.gov/Archives/edgar/data/1571949/000157194915000003/
INTU,0000896878,2012,4684000000,https://www.sec.gov/Archives/edgar/data/896878/000089687814000163/
IRM,0001020569,2012,6358339000,https://www.sec.gov/Archives/edgar/data/1020569/000104746915001413/
ISRG,0001035267,2012,4059200000,https://www.sec.gov/Archives/edgar/data/1035267/000103526715000014/
IVZ,0000914208,2012,17492400000,https://www.sec.gov/Archives/edgar/data/914208/000091420815000293/
JBL,0000898293,2012,7803141000,https://www.sec.gov/Archives/edgar/data/898293/000119312514377410/
JEF,0000096223,2012,9349118000,https://www.sec.gov/Archives/edgar/data/96223/000009622315000006/
CTB,0000024491,2007,82873000000,
CTB,0000024491,2008,143294000000,
GLW,0000024741,2001,12793000000,
CTX,0000018532,2003,3984100000,
USW,0000068622,2006,16470000000,
USW,0000068622,2007,15397000000,
USW,0000068622,2008,15443000000,
CNG,0000023738,2003,14497000000,
PG,0000080424,2007,138181000000,
KIM,0000879101,2012,9751234000,https://www.sec.gov/Archives/edgar/data/879101/000139843215000073/
KMI,0001506307,2012,68245000000,https://www.sec.gov/Archives/edgar/data/1506307/000150630715000014/
SCI,0000089089,2000,12898469000,
SCI,0000089089,2001,11579937000,
KMX,0001170010,2012,8331543000,https://www.sec.gov/Archives/edgar/data/1170010/000117001014000020/
ITT,0000216228,2001,4508400000,
CSX,0000277948,2000,13677000000,
CSX,0000277948,2004,24581000000,
CSX,0000277948,2006,25249000000,
KSS,0000885639,2012,14148000000,https://www.sec.gov/Archives/edgar/data/885639/000088563914000007/
LDOS,0001336920,2012,6667000000,https://www.sec.gov/Archives/edgar/data/1336920/000133692014000007/
LYB,0001489393,2012,24220000000,https://www.sec.gov/Archives/edgar/data/1489393/000095012315003039/
MA,0001141391,2012,12462000000,https://www.sec.gov/Archives/edgar/data/1141391/000114139115000011/
MAT,0000063276,2012,6526785000,https://www.sec.gov/Archives/edgar/data/63276/000119312515062193/
MCHP,0000827054,2012,3083776000,https://www.sec.gov/Archives/edgar/data/827054/000082705414000140/
MCK,0000927653,2012,33093000000,https://www.sec.gov/Archives/edgar/data/927653/000144530514002132/
SLB,0000087347,2001,22326000000,
SLB,0000087347,2004,16038000000,
HRS,0000202058,2003,2080300000,
C,0000831001,2007,2187631000000,
C,0000831001,2009,1856646000000,https://www.sec.gov/Archives/edgar/data/831001/000120677410000406/0001206774-10-000406-index.htm
C,0000831001,2010,1913902000000,https://www.sec.gov/Archives/edgar/data/831001/000120677411000316/0001206774-11-000316-index.htm
C,0000831001,2011,1873878000000,https://www.sec.gov/Archives/edgar/data/831001/000120677412000799/0001206774-12-000799-index.htm
TAP,0000024545,2023,26375100000,https://www.sec.gov/Archives/edgar/data/24545/000002454524000005/0000024545-24-000005-index.htm
TAP,0000024545,2024,26064300000,https://www.sec.gov/Archives/edgar/data/24545/000002454525000007/0000024545-25-000007-index.htm
GLW,0000024741,2007,4718463000,
GLW,0000024741,2009,21295000000,https://www.sec.gov/Archives/edgar/data/24741/000119312510027165/0001193125-10-027165-index.htm
KLAC,0000319201,2001,2203503000,
TMK,0000320335,2000,12962558000,https://www.sec.gov/Archives/edgar/data/320335/0000931763-01-000503.txt
HI,0000354964,2008,164100000000,
CA,0000356028,2001,14143000000,https://www.sec.gov/Archives/edgar/data/356028/000035602801500018/ca10k-fy2001.htm
CAH,0000721371,2001,14642400000,https://www.sec.gov/Archives/edgar/data/721371/000095015201504123/l89994ae10-k405.txt
MU,0000723125,2001,8363200000,
RHI,0000315213,2001,994162000,https://www.sec.gov/Archives/edgar/data/315213/000091205702010203/0000912057-02-010203.txt
CA,0000356028,2002,12226000000,https://www.sec.gov/Archives/edgar/data/356028/000035602802000042/ca10k-fy2002a.htm
RHI,0000315213,2002,935671000,https://www.sec.gov/Archives/edgar/data/315213/000104746903010372/a2095565z10-k.htm
BBY,0000764478,2003,6012000000,https://www.sec.gov/Archives/edgar/data/764478/000110465903011338/j1536_10k.htm
NEE,0000753308,2002,19790000000,
NOVL,0000758004,2002,1665065000,
RHI,0000315213,2007,1450298000,
CTL,0000018926,2006,7762707000,
CTL,0000018926,2007,8184553000,
DALRQ,0000027904,2003,26356000000,
UIS,0000746838,2007,4137100000,
NEE,0000753308,2003,26935000000,
NEE,0000753308,2004,28333000000,
NOVL,0000758004,2003,1567653000,
TEK,0000096879,2002,1384189000,
GLW,0000024741,2011,27848000000,https://www.sec.gov/Archives/edgar/data/24741/000119312512056163/0001193125-12-056163-index.htm
GLW,0000024741,2012,29375000000,https://www.sec.gov/Archives/edgar/data/24741/000130817913000024/0001308179-13-000024-index.htm
NC,0000789933,2007,2428200000,
SSP,0000832428,2003,3009402000,
DHI,0000882184,2004,8985200000,
SWK,0000093556,2001,2056000000,
CMS,0000811156,2000,15851000000,https://www.sec.gov/Archives/edgar/data/811156/0000950124-01-001548.txt
CMS,0000811156,2001,17102000000,https://www.sec.gov/Archives/edgar/data/811156/000095012402001143/k67879e10-k.txt
TEG,0000916863,2001,2870000000,
TEG,0000916863,2005,5455200000,
TEG,0000916863,2007,11234400000,
AKS,0000918160,2002,5279200000,
FDC,0000883980,2001,21912200000,https://www.sec.gov/Archives/edgar/data/883980/000093066102000821/d10k.htm
BMC,0000835729,2004,2962100000,https://www.sec.gov/Archives/edgar/data/835729/000095012904004048/h15983e10vk.htm
BMC,0000835729,2006,3342400000,https://www.sec.gov/Archives/edgar/data/835729/000095012906006284/h36785e10vk.htm
MDLZ,0001103982,2012,75477000000,https://www.sec.gov/Archives/edgar/data/1103982/000119312515055355/
MPC,0001510295,2012,27223000000,https://www.sec.gov/Archives/edgar/data/1510295/000151029515000007/
MTB,0000036270,2012,83008803000,https://www.sec.gov/Archives/edgar/data/36270/000119312515056342/
CCK,0001219601,2005,6545000000,
C,0000831001,2012,1864660000000,https://www.sec.gov/Archives/edgar/data/831001/000120677413000852/0001206774-13-000852-index.htm
C,0000831001,2013,1880382000000,https://www.sec.gov/Archives/edgar/data/831001/000110465914015152/0001104659-14-015152-index.htm
C,0000831001,2014,1842181000000,https://www.sec.gov/Archives/edgar/data/831001/000083100115000043/0000831001-15-000043-index.htm
GLW,0000024741,2022,29499000000,https://www.sec.gov/Archives/edgar/data/24741/000143774923003123/0001437749-23-003123-index.htm
GLW,0000024741,2023,28500000000,https://www.sec.gov/Archives/edgar/data/24741/000143774924003735/0001437749-24-003735-index.htm
GLW,0000024741,2024,27735000000,https://www.sec.gov/Archives/edgar/data/24741/000162828025005347/0001628280-25-005347-index.htm
GLW,0000024741,2025,30976000000,https://www.sec.gov/Archives/edgar/data/24741/000002474126000124/0000024741-26-000124-index.htm
AIV,0000922864,2003,9724667000,
CBRE,0001138118,2004,2271636000,
CBRE,0001138118,2005,2815672000,
CBRE,0001138118,2006,7907198000,
CBRE,0001138118,2007,9641604000,
CL,0000021665,2005,8507100000,
PCG,0001004980,2005,7906000000,
TUP,0001008654,2006,1712100000,
SAPE,0001008817,2003,226900000,
MCK,0000927653,2000,10372000000,https://www.sec.gov/Archives/edgar/data/927653/0000929624-00-000832.txt
ETFC,0001015780,2007,61498955000,
ATI,0001018963,2006,3436500000,
TXU,0001023291,2007,63784000000,
MCO,0001059556,2005,1457200000,
HST,0001070750,2001,8338000000,
EXC,0001109357,2004,42770000000,
JBL,0000898293,2002,2547906000,https://www.sec.gov/Archives/edgar/data/898293/000095014402012283/g79508e10vk.htm
MWW,0001020416,2002,1002685000,https://www.sec.gov/Archives/edgar/data/1020416/000104746903010791/a2105769z10-k.htm
JBL,0000898293,2003,3244745000,https://www.sec.gov/Archives/edgar/data/898293/000095014403012684/g85512e10vk.htm
MCK,0000927653,2005,18775000000,https://www.sec.gov/Archives/edgar/data/927653/000095013405009971/f08078e10vk.htm
VIAV,0000912093,2005,2080400000,https://www.sec.gov/Archives/edgar/data/912093/000119312505195032/d10k.htm
VIAV,0000912093,2006,3065100000,https://www.sec.gov/Archives/edgar/data/912093/000119312506190889/d10k.htm
MUR,0000717423,2012,17522643000,https://www.sec.gov/Archives/edgar/data/717423/000071742315000016/
SAPE,0001008817,2004,269603000,
BBBY,0001130713,2005,377543000,
BBBY,0001130713,2006,325913000,
BBBY,0001130713,2008,381600000,
ABT,0000001800,2006,37129740000,
SUNEQ,0000945436,2007,2887200000,
CFC,0000025191,2000,15822328000,https://www.sec.gov/Archives/edgar/data/25191/0000025191-00-000012.txt
MWV,0001159297,2004,11681000000,
MWV,0001159297,2005,8908000000,
CFC,0000025191,2003,97949793000,https://www.sec.gov/Archives/edgar/data/25191/000095014804000570/v96832e10vk.htm
WYNN,0001174922,2004,3464212000,
CMS,0000811156,2003,2069650000,https://www.sec.gov/Archives/edgar/data/811156/000095012404000855/k82154exv99wxay.htm
CFC,0000025191,2004,35643000000,https://www.sec.gov/Archives/edgar/data/25191/000095012905002432/v05932e10vk.htm
NBR,0001163739,2012,13166740000,https://filecache.investorroom.com/mr5ir_nabors/210/2012-Annual.pdf
CFC,0000025191,2007,32834945000,
PRU,0001137774,2001,293030000000,
MWV,0001159297,2003,12487000000,
MHS,0001170650,2003,10263000000,
AAMRQ,0000006201,2006,29145000000,
AWK,0001410636,2015,17241000000,https://www.sec.gov/Archives/edgar/data/1410636/000156459016013247/0001564590-16-013247-index.htm
