symbol,cik,fiscal_year,value,source_url
WDC,0000106040,2020,12816876316,
WEC,0000783325,2020,29029439888,
WELL,0000766704,2020,26972426901,
WM,0000823768,2020,49860804000,
WRB,0000011544,2020,17716719694,
WST,0000105770,2020,20964940000,
WU,0001365135,2020,9021728000,
WYNN,0001174922,2020,12173040951,
XRAY,0000818479,2020,11451132000,
XRX,0001770450,2020,4600571340,
XYL,0001524472,2020,18358233660,
ZBH,0001136869,2020,32279455259,
ZION,0000109380,2020,7128069600,
ZTS,0001555280,2020,78665087790,
A,0001090872,2021,47561980000,
AAL,0000006201,2021,11633187606,
AAP,0001158449,2021,10452521110,
ABBV,0001551152,2021,180967555591,
ACN,0001467373,2021,213629801769,
ADI,0000006281,2021,91139618285,
AES,0000874761,2021,16203085088,
AFL,0000004977,2021,38077987480,
ALGN,0001097149,2021,51726637800,
ALK,0000766421,2021,6559695514,
ALLE,0001579241,2021,11683277375,
AMD,0000002488,2021,176390980000,
AME,0001037868,2021,34069168000,
AMP,0000820027,2021,25461338749,
AMT,0001053507,2021,133313310000,
AMZN,0001018724,2021,33926909500000,
ANET,0001596532,2021,44229143750,
AON,0000315293,2021,51357202472,
LUMN,0000018926,2012,24475740960,
AOS,0000091142,2021,13728001699,
APA,0001841666,2021,9328968271,
APH,0000820313,2021,52397286000,
ARE,0001035443,2021,35237463485,
ATO,0000731802,2021,11679422303,
AVB,0000915912,2021,35299938988,
AVGO,0001730168,2021,219579710000,
AWK,0001410636,2021,28424273688,
BBT,0001108134,2021,1383605937,
BEN,0000038777,2021,14913724160,
BIIB,0000875045,2021,35268240000,
BR,0001383312,2021,18753633000,
CAH,0000721371,2021,17246410807,
CARR,0001783180,2021,46811240621,
CBOE,0001374310,2021,13906703339,
CBRE,0001138118,2021,36120370311,
CCI,0001051470,2021,90175680000,
KO,0000021344,2010,127657763686,
CI,0001739940,2021,74158549240,
KO,0000021344,2011,146285641145,
KO,0000021344,2012,156274251460,
KO,0000021344,2013,168107402809,
KO,0000021344,2014,165220993125,
KO,0000021344,2015,182727295330,
KO,0000021344,2016,190238132365,
KO,0000021344,2017,177019425973,
KO,0000021344,2018,191880475854,
KO,0000021344,2019,193416383002,
KO,0000021344,2020,256429800525,
KO,0000021344,2021,218180450156,
KO,0000021344,2022,271140500682,
CCL,0000815097,2021,19507596869200,
CDW,0001402057,2021,27604344000,
CE,0001306830,2021,18154468904,
CF,0001324404,2021,14692227723,
CFG,0000759944,2021,19945982558,
CHD,0000313927,2021,20326402393,
CHRW,0001043277,2021,13904289180,
CINF,0000020286,2021,15517297012,
CMG,0001058090,2021,42409728667,
CMS,0000811156,2021,18851490000,
CNC,0001071739,2021,47996269600,
COF,0000927628,2021,60046735133,
COO,0000711404,2021,20554156000,
CPRT,0000900075,2021,34841098131,
CRL,0001100682,2021,18637216000,
CRM,0001108524,2021,207289640000,
CTAS,0000723254,2021,36789864174,
CTVA,0001755672,2021,34350196560,
CZR,0001590895,2021,19994829183,
DAL,0000027904,2021,24224047403,
DG,0000029534,2021,46859168850,
DGX,0001022079,2021,17235682383,
DHR,0000313616,2021,235242124260,
DLR,0001297996,2021,50304481050,
DLTR,0000935703,2021,23725736010,
DOW,0001751788,2021,38609165664,
DPZ,0001286681,2021,14904457491,
DVA,0000927066,2021,11067596640,
DVN,0001090012,2021,12250420000,
DXC,0001688568,2021,9511944041,
DXCM,0001093557,2021,208336600000,
EA,0000712515,2021,38715820000,
TAP,0000024545,2011,8050546000,
EBAY,0001065088,2021,39501000000,
TAP,0000024545,2012,7721968000,
TAP,0000024545,2013,10275450000,
EFX,0000033185,2021,35749659000,
EL,0001001250,2021,115431232000,
ENPH,0001463101,2021,24494568360,
EOG,0000821189,2021,35609043489,
EPAM,0001352010,2021,38000714050,
EQIX,0001101239,2021,76608918051,
EQR,0000906107,2021,33985211148,
ES,0000072741,2021,31333802772,
ETSY,0001370637,2021,27810222515,
EVRG,0001711269,2021,12307224150,
EW,0001099800,2021,80852155000,
EXPE,0001324424,2021,27130590000,
EXR,0001289490,2021,30364204213,
FANG,0001539838,2021,19148912774,
FIS,0001136893,2021,82603898100,
FITB,0000035527,2021,29734967267,
CMI,0000026172,2009,9054873468,
CMI,0000026172,2010,9093374066,
FMC,0000037785,2021,13813115747,
FRT,0000034903,2021,10715202538,
FTNT,0001262039,2021,291114000000,
FTV,0001659166,2021,27395748408,
GILD,0000882095,2021,91052940000,
GM,0001467858,2021,87945000000,
GNRC,0001474735,2021,22848248324,
GPN,0001123360,2021,38492566101,
GRMN,0001121788,2021,25901923840,
GS,0000886982,2021,127608448318,
HBAN,0000049196,2021,22169984292,
HIG,0000874766,2021,17668357447,
HII,0001501585,2021,7469600000,
HLT,0001585689,2021,43535406494,
HPE,0001645590,2021,18971750000,
HRL,0000048465,2021,22899944480,
HSIC,0001000228,2021,10276316661,
HST,0001070750,2021,12418199000,
ICE,0001571949,2021,76727970000,
IDXX,0000874716,2021,55680694520,
IEX,0000832101,2021,14973045110,
ILMN,0001110803,2021,54020003154,
INTU,0000896878,2021,144806352950,
IPGP,0001111928,2021,9125187017,
IRM,0001020569,2021,15162987002,
ISRG,0001035267,2021,128521610000,
IT,0000749251,2021,16229832776,
IVZ,0000914208,2021,10616824000,
JBHT,0000728535,2021,21481153506,
JKHY,0000779152,2021,13109359503,
KEYS,0001601046,2021,37357139335,
DG,0000029534,2010,7582055220,
KHC,0001637459,2021,43146000000,
KMI,0001506307,2021,35960829618,
LDOS,0001336920,2021,12446000000,
LEN,0000920760,2021,32209592225,
LKQ,0001065696,2021,17228610000,
LNT,0000352541,2021,15396669298,
LRCX,0000707549,2021,89838330440,
LVS,0001300514,2021,28756960000,
LW,0001679273,2021,12059366861,
LYB,0001489393,2021,30393141157,
LYV,0001335258,2021,26891300361,
MA,0001141391,2021,355008160000,
MAA,0000912595,2021,26462892829,
MCHP,0000827054,2021,84914216721,
MCK,0000927653,2021,29669418114,
MDLZ,0001103982,2021,78287631151,
MET,0001099219,2021,51588011285,
MGM,0000789570,2021,20366712704,
MHK,0000851968,2021,13290395360,
MKC,0000063754,2021,22939686000,
MKTX,0001278021,2021,15594929034,
MLM,0000916076,2021,27488448000,
MOS,0001285785,2021,14487489356,
MPC,0001510295,2021,32863328527,
MPWR,0001280452,2021,22819472480,
MRNA,0001682852,2021,102353940000,
MSCI,0001408198,2021,50509826008,
MTB,0000036270,2021,19291629702,
NCLH,0001513761,2021,8646338317,
NDAQ,0001120193,2021,105004950000,
NFLX,0001065280,2021,267461134181,
NI,0001111711,2021,11190416465,
NOW,0001373715,2021,129567548880,
NTAP,0001002047,2021,16581180000,
NVDA,0001045810,2021,1288058652000,
NVR,0000906163,2021,20370481046,
NWL,0000814453,2021,10271074000,
NXPI,0001413447,2021,53072000846,
O,0000726728,2021,42328445936,
ODFL,0000878927,2021,41217703821,
OGN,0001821825,2021,7720597500,
OMC,0000029989,2021,15320757000,
OTIS,0001781335,2021,37849329000,
PENN,0000921738,2021,18833148710,
PFG,0001126328,2021,18928761000,
PGR,0000080661,2021,51071344404,
PKG,0000075677,2021,12714566933,
PLD,0001045609,2021,124557273720,
PM,0001413329,2021,124051040330,
PNR,0000077360,2021,12057168796,
PNW,0000764622,2021,8694157017,
POOL,0000945841,2021,22749181966,
PRU,0001137774,2021,31077160000,
PSA,0001393311,2021,65598361465,
PSX,0001534701,2021,29623586732,
WFC,0000072971,2009,80093989420,
WFC,0000072971,2011,145464436000,
WFC,0000072971,2012,154031360584,
PVH,0000078239,2021,7471466597,
PWR,0001050915,2021,16354406872,
PYPL,0001633917,2021,220261440000,
QCOM,0000804328,2021,150615000000,
QRVO,0001604778,2021,21712245300,
RCL,0000884887,2021,20482654950,
REGN,0000872589,2021,66751664000,
RHI,0000315213,2021,12343701493,
RJF,0000720005,2021,18981996000,
RL,0001037038,2021,8978760000,
ROP,0000882835,2021,51891230000,
ROST,0000745732,2021,39675218870,
RSG,0001060391,2021,28726360035,
SBAC,0001034054,2021,42386063120,
SBUX,0000829224,2021,133245600000,
SCHW,0000316709,2021,158696700000,
SEDG,0001419612,2021,14818415375,
SJM,0000091419,2021,14191333076,
SNPS,0000883241,2021,50997197160,
SPG,0001063761,2021,52498366878,
SRE,0001032208,2021,83844297526,
STE,0001757898,2021,16258039440,
STT,0000093751,2021,34036402260,
STX,0001137789,2021,23000070456,
STZ,0000016918,2021,41549094890,
SWKS,0000004127,2021,27095976000,
SYF,0001601712,2021,24439653210,
SYK,0000310764,2021,83144170191,
TDG,0001260221,2021,34420065323,
TEL,0001385157,2021,50568780624,
TER,0000097210,2021,26532906030,
TFX,0000096943,2021,18449478422,
TMO,0000097745,2021,193966858387,
TMUS,0001283699,2021,144883802722,
TPR,0001116132,2021,11923470000,
TROW,0001113169,2021,37244110175,
TSCO,0000916365,2021,25823043750,
TSLA,0001318605,2021,3276018000000,
TSN,0000100493,2021,28583150000,
TTWO,0000946581,2021,20349302100,
TYL,0000860731,2021,19032109439,
ULTA,0001403568,2021,15739297600,
UPS,0001090727,2021,187333160000,
URI,0001067701,2021,24064629876,
VFC,0000103379,2021,31155428007,
VMC,0001396009,2021,27545866000,
VNO,0000899689,2021,8025550231,
VRSK,0001442145,2021,36974579388,
VRSN,0001014473,2021,28047110000,
VRTX,0000875320,2021,55883598502,
VTR,0000740260,2021,19332407909,
WAB,0000943452,2021,17114038000,
WAT,0001000697,2021,22627252800,
WDC,0000106040,2021,21624686899,
WEC,0000783325,2021,30619229924,
WELL,0000766704,2021,38359729942,
WM,0000823768,2021,69447090000,
WRB,0000011544,2021,32771163340,
WST,0000105770,2021,34800542000,
WYNN,0001174922,2021,9840398753,
XRAY,0000818479,2021,12128746000,
XYL,0001524472,2021,21632608640,
ZION,0000109380,2021,9576635000,
ZTS,0001555280,2021,115322255183,
A,0001090872,2022,40849095378,
AAL,0000006201,2022,8276172104,
AAP,0001158449,2022,8713585920,
ABBV,0001551152,2022,242124711652,
ACN,0001467373,2022,182526731327,
ADI,0000006281,2022,73786795932,
AES,0000874761,2022,19233062025,
AFL,0000004977,2022,44261516640,
ALGN,0001097149,2022,16295610300,
ALK,0000766421,2022,5476306353,
ALLE,0001579241,2022,9247383307,
AMD,0000002488,2022,104409240000,
AME,0001037868,2022,32149572000,
AMP,0000820027,2022,33668287280,
AMT,0001053507,2022,98646041340,
AMZN,0001018724,2022,860328000000,
ANET,0001596532,2022,37241101500,
AON,0000315293,2022,60126951038,
APA,0001841666,2022,14543581075,
APH,0000820313,2022,45288072000,
ARE,0001035443,2022,24872918700,
ATO,0000731802,2022,14350318506,
AVB,0000915912,2022,22599371873,
AVGO,0001730168,2022,197672200000,
AWK,0001410636,2022,27333255896,
BBT,0001108134,2022,1326400538,
BEN,0000038777,2022,10750857766,
BIIB,0000875045,2022,39876480000,
BR,0001383312,2022,16721115000,
BRO,0000079282,2022,16133904000,
CAH,0000721371,2022,16230836400,
CARR,0001783180,2022,34429929848,
CBOE,0001374310,2022,13293696939,
CBRE,0001138118,2022,23935649754,
CCI,0001051470,2022,58732120000,
CCL,0000815097,2022,22587734066,
CDW,0001402057,2022,24197590000,
CE,0001306830,2022,11090374808,
CEG,0001868275,2022,28190670000,
CF,0001324404,2022,16665495221,
CFG,0000759944,2022,19381148560,
CHRW,0001043277,2022,10650533880,
CHTR,0001091667,2022,54765109480,
CINF,0000020286,2022,19362751581,
CMG,0001058090,2022,41583712941,
CMS,0000811156,2022,18448029000,
CNC,0001071739,2022,45167335540,
COF,0000927628,2022,35447386538,
COO,0000711404,2022,13478127000,
CPRT,0000900075,2022,121972195078,
CPT,0000906345,2022,11915220000,
CRL,0001100682,2022,11100697600,
CRM,0001108524,2022,230071070000,
CSGP,0001057352,2022,31429776000,
CTAS,0000723254,2022,40514628271,
CTVA,0001755672,2022,41934768820,
CZR,0001590895,2022,8930344966,
DAL,0000027904,2022,25398812174,
DG,0000029534,2022,46999169280,
DGX,0001022079,2022,16128784531,
DHI,0000882184,2022,23165236099,
DHR,0000313616,2022,193305370851,
DLR,0001297996,2022,29193409960,
DLTR,0000935703,2022,28923124441,
DOW,0001751788,2022,35518899169,
DPZ,0001286681,2022,20393911602,
DVA,0000927066,2022,6750989370,
DVN,0001090012,2022,35362008000,
DXC,0001688568,2022,6934350820,
DXCM,0001093557,2022,43744612000,
EA,0000712515,2022,35422800000,
EBAY,0001065088,2022,22352330000,
EFX,0000033185,2022,23809100000,
EL,0001001250,2022,91681200000,
ENPH,0001463101,2022,36151407360,
EOG,0000821189,2022,68347687397,
HUBB,0000048898,2011,3991542000,
HUBB,0000048898,2012,5001633000,
HUBB,0000048898,2013,6435990000,
HUBB,0000048898,2014,0,
EPAM,0001352010,2022,18895849700,
EQIX,0001101239,2022,60669339086,
EQT,0000033213,2022,8107061270,
ESS,0000920522,2022,13691007468,
ETSY,0001370637,2022,14979001419,
EVRG,0001711269,2022,13981133678,
HUBB,0000048898,2015,5843803294,
EW,0001099800,2022,45385263000,
EXPD,0000746515,2022,16036206960,
HUM,0000049071,2020,44419488551,
TTD,0001671933,2019,115687567620,
EXR,0001289490,2022,19710495724,
FANG,0001539838,2022,24598624214,
FDS,0001013237,2022,16486314565,
FIS,0001136893,2022,58301255217,
FITB,0000035527,2022,22421890723,
FMC,0000037785,2022,15613828339,
FRT,0000034903,2022,8218892577,
FSLR,0001274494,2022,15968976190,
FTNT,0001262039,2022,38207535000,
FTV,0001659166,2022,22673832940,
GILD,0000882095,2022,107054950000,
GM,0001467858,2022,47096000000,
GNRC,0001474735,2022,18800868969,
ITW,0000049826,2023,78398642000,
GPN,0001123360,2022,26129291527,
GS,0000886982,2022,115004362260,
HBAN,0000049196,2022,20347259308,
HIG,0000874766,2022,23420899558,
HII,0001501585,2022,9195702030,
HLT,0001585689,2022,33846827634,
ITW,0000049826,2024,74546640000,
HPE,0001645590,2022,18279870000,
HRL,0000048465,2022,25589349280,
HSIC,0001000228,2022,10526292294,
ICE,0001571949,2022,57347810000,
IEX,0000832101,2022,14412513276,
ILMN,0001110803,2022,59729076609,
INTU,0000896878,2022,128608920440,
INVH,0001687229,2022,18122233362,
IRM,0001020569,2022,14497890256,
ISRG,0001035267,2022,92872500000,
IT,0000749251,2022,23575340673,
IVZ,0000914208,2022,8181852000,
JBHT,0000728535,2022,18088696086,
JKHY,0000779152,2022,15343851685,
KDP,0001418135,2022,50223340488,
KEYS,0001601046,2022,32737448726,
KHC,0001637459,2022,49869750000,
KMI,0001506307,2022,40638083798,
LDOS,0001336920,2022,14403350078,
LEN,0000920760,2022,25455241514,
LKQ,0001065696,2022,14276493000,
LNT,0000352541,2022,13865161473,
LVS,0001300514,2022,36725480000,
LW,0001679273,2022,9795416390,
LYB,0001489393,2022,27044827768,
LYV,0001335258,2022,16128325068,
MA,0001141391,2022,336602640000,
MAA,0000912595,2022,18129257949,
MCHP,0000827054,2022,41665169373,
MCK,0000927653,2022,45006557964,
MDLZ,0001103982,2022,92212748682,
MET,0001099219,2022,56383352221,
MGM,0000789570,2022,12710804680,
MHK,0000851968,2022,7244842500,
MKC,0000063754,2022,22845276000,
MKTX,0001278021,2022,10499691996,
MLM,0000916076,2022,20988732243,
MNST,0000865752,2022,106058238000,
MOS,0001285785,2022,14875063327,
MPC,0001510295,2022,44318348037,
MPWR,0001280452,2022,16657506270,
MRNA,0001682852,2022,69153700000,
MSCI,0001408198,2022,37194988083,
MTB,0000036270,2022,23522986433,
MTCH,0000891103,2022,11601656352,
NCLH,0001513761,2022,5158102036,
NDAQ,0001120193,2022,30184200000,
IFF,0000051253,2011,4241889723,
IFF,0000051253,2012,5431452196,
IFF,0000051253,2013,6997417471,
IFF,0000051253,2014,8187616522,
IFF,0000051253,2015,9573866895,
NFLX,0001065280,2022,131323857307,
NI,0001111711,2022,11300950147,
NOW,0001373715,2022,78772994140,
NTAP,0001002047,2022,16115000000,
NVDA,0001045810,2022,572370400000,
NVR,0000906163,2022,14847586299,
NWL,0000814453,2022,9075915000,
NXPI,0001413447,2022,49118263606,
O,0000726728,2022,41882829000,
ODFL,0000878927,2022,31279031576,
OGN,0001821825,2022,7104554100,
OKE,0001039684,2022,29378265555,
OMC,0000029989,2022,16534239000,
ON,0001097864,2022,26939874204,
OTIS,0001781335,2022,34111836000,
PAYX,0000723531,2022,44566417000,
PCG,0001004980,2022,32321383254,
PGR,0000080661,2022,63549641922,
PKG,0000075677,2022,13886964771,
PLD,0001045609,2022,104065797660,
PM,0001413329,2022,159399790978,
PNR,0000077360,2022,7401141576,
PNW,0000764622,2022,7765199438,
POOL,0000945841,2022,11811857446,
PRU,0001137774,2022,41950320000,
PSA,0001393311,2022,49107687517,
PSX,0001534701,2022,37177157707,
PVH,0000078239,2022,4929144243,
PWR,0001050915,2022,20367610215,
PYPL,0001633917,2022,80905920000,
QCOM,0000804328,2022,135853990000,
QRVO,0001604778,2022,12916877530,
RCL,0000884887,2022,20752125504,
REGN,0000872589,2022,77271579000,
RF,0001281761,2022,22379049680,
RHI,0000315213,2022,7951380107,
RJF,0000720005,2022,21256182000,
RL,0001037038,2022,8176000000,
ROP,0000882835,2022,45844749000,
ROST,0000745732,2022,33684224400,
RSG,0001060391,2022,40212095831,
SBAC,0001034054,2022,30272639070,
SBUX,0000829224,2022,96722054000,
SCHW,0000316709,2022,156945100000,
SEDG,0001419612,2022,15900909351,
SJM,0000091419,2022,14577337347,
SNPS,0000883241,2022,44577306250,
SPG,0001063761,2022,38511905329,
SRE,0001032208,2022,97154562276,
STE,0001757898,2022,24193198590,
STLD,0001022671,2022,16895863125,
STT,0000093751,2022,27073804634,
STX,0001137789,2022,14498548176,
STZ,0000016918,2022,40583450019,
SWKS,0000004127,2022,13660254000,
SYF,0001601712,2022,14399802569,
SYK,0000310764,2022,93649959362,
TDG,0001260221,2022,31306717393,
TECH,0000842023,2022,54299149648,
TEL,0001385157,2022,39371485174,
TER,0000097210,2022,13605548650,
TFX,0000096943,2022,15116985615,
TMO,0000097745,2022,232532211923,
TMUS,0001283699,2022,172754410920,
TPR,0001116132,2022,7433784000,
LLY,0000059478,2024,743085611331,
LPX,0000060519,2009,757330000,
LPX,0000060519,2010,1221286000,
TRGP,0001389170,2022,16614103832,
TROW,0001113169,2022,32437146771,
TSCO,0000916365,2022,24803167470,
TSLA,0001318605,2022,389741520000,
TSN,0000100493,2022,23932590000,
TTWO,0000946581,2022,17741596000,
TYL,0000860731,2022,16884003279,
UHS,0000352915,2022,10301595020,
ULTA,0001403568,2022,18770756130,
UPS,0001090727,2022,151414640000,
VFC,0000103379,2022,21954390122,
VICI,0001705696,2022,31204328641,
VMC,0001396009,2022,23272119000,
VNO,0000899689,2022,3992749773,
VRSK,0001442145,2022,27292374413,
VRTX,0000875320,2022,74219817934,
VTR,0000740260,2022,20338348080,
WAB,0000943452,2022,18085572000,
WAT,0001000697,2022,20247848320,
WBD,0001437107,2022,23036400000,
WDC,0000106040,2022,13677320853,
WEC,0000783325,2022,29575141627,
WELL,0000766704,2022,32152860820,
WM,0000823768,2022,63991352000,
WST,0000105770,2022,17439435000,
WYNN,0001174922,2022,9349577634,
XRAY,0000818479,2022,6851968000,
XYL,0001524472,2022,19930574210,
ZBRA,0000877212,2022,26980431842,
ZION,0000109380,2022,7308322240,
ZTS,0001555280,2022,67971071046,
A,0001090872,2023,30196779422,
AAL,0000006201,2023,8989713658,
ABBV,0001551152,2023,261428845715,
ABNB,0001559720,2023,86721180000,
ACGL,0000947484,2023,27732418000,
ACN,0001467373,2023,204172012381,
AES,0000874761,2023,12891594754,
AFL,0000004977,2023,47724517500,
AIZ,0001267238,2023,8754065429,
AKAM,0001086222,2023,17898414662,
ALLE,0001579241,2023,11085967022,
AME,0001037868,2023,38073101000,
AMP,0000820027,2023,36819349524,
AMT,0001053507,2023,100663980480,
AMZN,0001018724,2023,1577593020000,
ANET,0001596532,2023,294147750820,
AON,0000315293,2023,63645423085,
APA,0001841666,2023,10892303328,
APH,0000820313,2023,118737914000,
ARE,0001035443,2023,21793106635,
ATO,0000731802,2023,15729840503,
AVB,0000915912,2023,26590005872,
AVGO,0001730168,2023,3469972040000,
AWK,0001410636,2023,28459055287,
AXON,0001069183,2023,19452616862,
AZO,0000866787,2023,46025516200,
BBT,0001108134,2023,1080126652,
BBY,0000764478,2023,18577758000,
BEN,0000038777,2023,12190153361,
BIIB,0000875045,2023,37495773000,
BIO,0000012208,2023,9431294010,
BLDR,0001316835,2023,20342807580,
BR,0001383312,2023,19560903000,
BRO,0000079282,2023,20266350000,
BX,0001393818,2023,94178364285,
CAH,0000721371,2023,22929847781,
CARR,0001783180,2023,48252845299,
CBOE,0001374310,2023,18843046646,
CBRE,0001138118,2023,28382130043,
CCI,0001051470,2023,49992460000,
CCL,0000815097,2023,11446569414,
CDNS,0000813672,2023,74004563220,
CDW,0001402057,2023,30483612000,
CE,0001306830,2023,16920791408,
CEG,0001868275,2023,37054130000,
CF,0001324404,2023,14960977880,
DVA,0000927066,2023,9305202240,
CFG,0000759944,2023,15457094343,
CHRW,0001043277,2023,10087587520,
CHTR,0001091667,2023,57994238512,
CINF,0000020286,2023,19925523256,
CMG,0001058090,2023,46964874017,
CMS,0000811156,2023,17095808000,
CNC,0001071739,2023,39664057640,
COF,0000927628,2023,49876685532,
COO,0000711404,2023,61757675000,
CPRT,0000900075,2023,84619650479,
CPT,0000906345,2023,10604172000,
CRL,0001100682,2023,12136303200,
CRM,0001108524,2023,164778570000,
CSGP,0001057352,2023,35663859000,
CTAS,0000723254,2023,48031816357,
CTVA,0001755672,2023,33604379200,
CZR,0001590895,2023,10116734472,
DAL,0000027904,2023,25072431410,
DG,0000029534,2023,49975659450,
DGX,0001022079,2023,16529239485,
DHI,0000882184,2023,35986175281,
DHR,0000313616,2023,171006528000,
DLR,0001297996,2023,41936204640,
DLTR,0000935703,2023,33265300104,
DOW,0001751788,2023,38513771866,
DPZ,0001286681,2023,14315174006,
DVN,0001090012,2023,40476060000,
DXC,0001688568,2023,4755778100,
DXCM,0001093557,2023,47824286000,
EA,0000712515,2023,32882850000,
EBAY,0001065088,2023,22551540000,
EFX,0000033185,2023,30490857000,
EL,0001001250,2023,70284402000,
ENPH,0001463101,2023,17934305080,
EPAM,0001352010,2023,17182386580,
EQIX,0001101239,2023,76092441810,
EQR,0000906107,2023,23197463064,
EQT,0000033213,2023,11412605317,
ESS,0000920522,2023,15918615046,
ETSY,0001370637,2023,9650542450,
EVRG,0001711269,2023,14256176526,
EW,0001099800,2023,45833875000,
EXPD,0000746515,2023,18299755200,
EXR,0001289490,2023,33874330485,
FANG,0001539838,2023,27716497915,
FDS,0001013237,2023,16594652595,
FIS,0001136893,2023,39677434755,
FITB,0000035527,2023,23491994697,
FMC,0000037785,2023,7866165918,
FRT,0000034903,2023,8529993222,
FSLR,0001274494,2023,18407682993,
FTNT,0001262039,2023,44541330000,
FTV,0001659166,2023,25822060183,
GEHC,0001932393,2023,25424000000,
GILD,0000882095,2023,100938460000,
GM,0001467858,2023,43104000000,
GNRC,0001474735,2023,7845473304,
GPN,0001123360,2023,33068608742,
GS,0000886982,2023,124748896083,
HBAN,0000049196,2023,18422629802,
HIG,0000874766,2023,24171138305,
HII,0001501585,2023,10286646003,
HLT,0001585689,2023,46157682362,
HPE,0001645590,2023,19726855629,
HRL,0000048465,2023,17152155190,
HSIC,0001000228,2023,9785348288,
HST,0001070750,2023,13699092000,
HUBB,0000048898,2023,17673595074,
ICE,0001571949,2023,73590390000,
IDXX,0000874716,2023,46086911600,
IEX,0000832101,2023,17444704200,
INTU,0000896878,2023,143491425700,
INVH,0001687229,2023,20873895532,
IRM,0001020569,2023,20444148875,
ISRG,0001035267,2023,118851928000,
IT,0000749251,2023,27034770460,
IVZ,0000914208,2023,8019080000,
JBHT,0000728535,2023,20617168193,
JKHY,0000779152,2023,12275711899,
KDP,0001418135,2023,46329662153,
KEYS,0001601046,2023,26146412499,
KHC,0001637459,2023,45041640000,
KIM,0000879101,2023,13209456060,
KMI,0001506307,2023,39156030920,
KVUE,0001944048,2023,43058454400,
LDOS,0001336920,2023,14695357193,
LEN,0000920760,2023,36242168038,
LKQ,0001065696,2023,12769488000,
LNT,0000352541,2023,13137768302,
LVS,0001300514,2023,37055130000,
LW,0001679273,2023,15943109004,
LYB,0001489393,2023,30851881862,
LYV,0001335258,2023,21837175027,
MA,0001141391,2023,402625440000,
MAA,0000912595,2023,15690691913,
MCHP,0000827054,2023,45698623217,
MCK,0000927653,2023,49391767911,
MDLZ,0001103982,2023,89214800199,
MET,0001099219,2023,48329200070,
MGM,0000789570,2023,14590260300,
NYT,0000071691,2011,1146610100,
NYT,0000071691,2012,1220731280,
NYT,0000071691,2013,2307724550,
NYT,0000071691,2014,2046139340,
NYT,0000071691,2015,2257074700,
NYT,0000071691,2016,2191340800,
NYT,0000071691,2017,2995631000,
NYT,0000071691,2018,3692528000,
MHK,0000851968,2023,7350984000,
MKC,0000063754,2023,17400372000,
MKTX,0001278021,2023,11098923631,
MLM,0000916076,2023,30843325151,
MNST,0000865752,2023,60004905310,
MOS,0001285785,2023,11580205228,
MPC,0001510295,2023,56366139205,
MPWR,0001280452,2023,30295101840,
MRNA,0001682852,2023,37989900000,
MSCI,0001408198,2023,44737944068,
MTB,0000036270,2023,26833414981,
NDSN,0000072331,2009,3542397330,
NDSN,0000072331,2010,5295295420,
NDSN,0000072331,2011,3041918370,
NDSN,0000072331,2012,3793090710,
NDSN,0000072331,2013,4629475620,
NDSN,0000072331,2014,4779399250,
MTCH,0000891103,2023,9814502155,
MTD,0001037646,2023,26110385589,
NCLH,0001513761,2023,8527953263,
NDAQ,0001120193,2023,33430500000,
NDSN,0000072331,2023,12119118130,
NFLX,0001065280,2023,210701986258,
NI,0001111711,2023,11877983365,
NOW,0001373715,2023,144635458760,
NTAP,0001002047,2023,13332680000,
NVDA,0001045810,2023,502200900000,
NVR,0000906163,2023,22365570333,
NXPI,0001413447,2023,48909028009,
O,0000726728,2023,43206253200,
OKE,0001039684,2023,40944797482,
OMC,0000029989,2023,17128980000,
ON,0001097864,2023,35616058164,
OTIS,0001781335,2023,39098390000,
PANW,0001327567,2023,77062668000,
PAYX,0000723531,2023,37827265000,
PCG,0001004980,2023,38468767577,
PGR,0000080661,2023,79811113909,
PKG,0000075677,2023,12647669295,
PLD,0001045609,2023,123221320300,
PM,0001413329,2023,161596276975,
PNR,0000077360,2023,12021472440,
PNW,0000764622,2023,8390832089,
POOL,0000945841,2023,15292453871,
PRU,0001137774,2023,38408040000,
PSA,0001393311,2023,53579571735,
PSX,0001534701,2023,46515970532,
PWR,0001050915,2023,31400744874,
PYPL,0001633917,2023,65831520000,
QCOM,0000804328,2023,119955520000,
QRVO,0001604778,2023,10019778930,
RCL,0000884887,2023,18648261402,
REG,0000910606,2023,12366931690,
REGN,0000872589,2023,93713543000,
RF,0001281761,2023,21532300969,
ES,0000072741,2022,29213532803,
ES,0000072741,2023,21573625218,
RHI,0000315213,2023,9249959191,
RJF,0000720005,2023,20969784000,
RL,0001037038,2023,7898559000,
ROL,0000084839,2023,21139774211,
ROP,0000882835,2023,58278673000,
ROST,0000745732,2023,40952128440,
RSG,0001060391,2023,39280466554,
SBAC,0001034054,2023,27411204500,
SBUX,0000829224,2023,104285102000,
SCHW,0000316709,2023,125491200000,
SJM,0000091419,2023,16120190605,
SNPS,0000883241,2023,71379760320,
SPG,0001063761,2023,46615796981,
SRE,0001032208,2023,47186893332,
STE,0001757898,2023,18865755120,
STLD,0001022671,2023,18898137610,
STT,0000093751,2023,23388585571,
STX,0001137789,2023,12831181002,
SWKS,0000004127,2023,15725105000,
SYF,0001601712,2023,15538585847,
SYK,0000310764,2023,96151159309,
TDG,0001260221,2023,45805056381,
TDY,0001094285,2023,21123729105,
