index,id,cik,company_name,entry_date,entry_year,founded_year,age_at_entry,episodes,re_entry,spac_shell,sic,sector,sector_basis,sub_industry,provisional_class,adjudicated_class,adjudication_source_url,final_class,coarse_class
S&P500,TSCO,0000916365,Tractor Supply,2014-01-24,2014,1938.0,76.0,1,False,False,5200.0,Consumer Discretionary,index_list_gics,Other Specialty Retail,established,,,established,established
S&P500,CPNLQ,0000916457,CALPINE CORP,2000-12-01,2000,1984.0,16.0,1,False,False,4911.0,Utilities,sic2,,established,,,established,established
S&P500,TEG,0000916863,"INTEGRYS HOLDING, INC.",2007-02-22,2007,2007.0,0.0,1,False,False,4931.0,Utilities,sic3,,very_new_adjudicate,merger,https://en.wikipedia.org/wiki/Integrys_Energy_Group,merger,corporate_action
S&P500,AKS,0000918160,Cleveland-Cliffs Steel Holding Corp,2008-07-01,2008,1899.0,109.0,1,False,False,3312.0,Materials,sic2,,established,,,established,established
S&P500,QLGC,0000918386,QLOGIC CORP,2000-12-12,2000,1992.0,8.0,1,False,False,3576.0,Information Technology,sic4,,genuinely_new_provisional,spin_off,https://en.wikipedia.org/wiki/QLogic,spin_off,corporate_action
S&P500,QTRN,0000919623,QUINTILES TRANSNATIONAL CORP,1999-11-16,1999,1982.0,17.0,1,False,False,8731.0,Health Care,sic4,,established,,,established,established
S&P500,LH,0000920148,Labcorp,2004-11-01,2004,1978.0,26.0,1,False,False,8071.0,Health Care,index_list_gics,Health Care Services,established,,,established,established
S&P500,BVSN,0000920448,BROADVISION INC,2000-11-06,2000,1993.0,7.0,1,False,False,7372.0,Information Technology,sic4,,genuinely_new_provisional,genuinely_new,https://en.wikipedia.org/wiki/BroadVision,genuinely_new,genuinely_new_verified
S&P500,ESS,0000920522,Essex Property Trust,2014-04-02,2014,1971.0,43.0,1,False,False,6798.0,Real Estate,index_list_gics,Multi-Family Residential REITs,established,,,established,established
S&P500,LEN,0000920760,Lennar,2005-10-04,2005,1954.0,51.0,1,False,False,1520.0,Consumer Discretionary,index_list_gics,Homebuilding,established,,,established,established
S&P500,PENN,0000921738,"PENN Entertainment, Inc.",2021-03-22,2021,1968.0,53.0,1,False,False,7011.0,Consumer Discretionary,sic2,,established,,,established,established
S&P500,HCBK,0000921847,HUDSON CITY BANCORP INC,2007-02-15,2007,1868.0,139.0,1,False,False,6036.0,Financials,sic2,,established,,,established,established
S&P500,PPL,0000922224,PPL Corporation,1996-01-02,1996,1920.0,76.0,1,False,False,4911.0,Utilities,index_list_gics,Electric Utilities,founding_member,,,founding_member,founding_member
S&P500,ERIE,0000922621,Erie Indemnity,2024-09-23,2024,1925.0,99.0,1,False,False,6411.0,Financials,index_list_gics,Insurance Brokers,established,,,established,established
S&P500,AIV,0000922864,APARTMENT INVESTMENT & MANAGEMENT CO,2003-03-14,2003,1975.0,28.0,1,False,False,6798.0,Real Estate,sic4,,established,,,established,established
S&P500,DVA,0000927066,DaVita,2008-07-31,2008,1979.0,29.0,1,False,False,8090.0,Health Care,index_list_gics,Health Care Services,established,,,established,established
S&P500,COF,0000927628,Capital One,1998-07-01,1998,1994.0,4.0,1,False,False,6021.0,Financials,index_list_gics,Consumer Finance,genuinely_new_provisional,spin_off,https://en.wikipedia.org/wiki/Capital_One,spin_off,corporate_action
S&P500,MCK,0000927653,McKesson Corporation,1999-01-13,1999,1833.0,166.0,1,False,False,5122.0,Health Care,index_list_gics,Health Care Distributors,established,,,established,established
S&P500,APOL,0000929887,APOLLO EDUCATION GROUP INC,2002-05-15,2002,1973.0,29.0,1,False,False,8200.0,Consumer Discretionary,sic4,,established,,,established,established
S&P500,GDT,0000929987,GUIDANT CORP,1996-12-19,1996,1994.0,2.0,1,False,False,3841.0,Health Care,sic4,,founding_member,,,founding_member,founding_member
S&P500,DF,0000931336,DEAN FOODS CO,2006-04-03,2006,1925.0,81.0,1,False,False,2020.0,Consumer Staples,sic2,,established,,,established,established
S&P500,WAMUQ,0000933136,"Maverick Merger Sub 2, LLC",1997-07-02,1997,1889.0,108.0,1,False,False,6199.0,Financials,sic2,,established,,,established,established
S&P500,BNI,0000934612,"BURLINGTON NORTHERN SANTA FE, LLC",1996-01-02,1996,1849.0,147.0,1,False,False,4011.0,Industrials,sic2,,founding_member,,,founding_member,founding_member
S&P500,DLTR,0000935703,Dollar Tree,2011-12-19,2011,1986.0,25.0,1,False,False,5331.0,Consumer Staples,index_list_gics,Consumer Staples Merchandise Retail,established,,,established,established
S&P500,DTE,0000936340,DTE Energy,1996-01-02,1996,1995.0,1.0,1,False,False,4911.0,Utilities,index_list_gics,Multi-Utilities,founding_member,,,founding_member,founding_member
S&P500,CIEN,0000936395,Ciena,2001-08-30,2001,1992.0,9.0,2,True,False,3661.0,Information Technology,index_list_gics,Communications Equipment,re_entry,,,re_entry,re_entry
S&P500,LMT,0000936468,Lockheed Martin,1996-01-02,1996,1995.0,1.0,1,False,False,3760.0,Industrials,index_list_gics,Aerospace & Defense,founding_member,,,founding_member,founding_member
S&P500,DRI,0000940944,Darden Restaurants,1996-01-02,1996,1938.0,58.0,1,False,False,5812.0,Consumer Discretionary,index_list_gics,Restaurants,founding_member,,,founding_member,founding_member
S&P500,CAM,0000941548,CAMERON INTERNATIONAL CORP,2008-01-29,2008,1920.0,88.0,1,False,False,3533.0,Industrials,sic2,,established,,,established,established
S&P500,WAB,0000943452,Wabtec,2019-02-27,2019,1869.0,150.0,1,False,False,3743.0,Industrials,index_list_gics,Construction Machinery & Heavy Transportation Equipment,established,,,established,established
S&P500,RMD,0000943819,ResMed,2017-07-26,2017,1989.0,28.0,1,False,False,3841.0,Health Care,index_list_gics,Health Care Equipment,established,,,established,established
S&P500,DTV,0000944868,DIRECTV GROUP INC,2006-12-04,2006,1994.0,12.0,1,False,False,4899.0,Communication Services,sic3,,genuinely_new_provisional,reincorporation_rename,https://en.wikipedia.org/wiki/Hughes_Electronics,reincorporation_rename,corporate_action
S&P500,SUNEQ,0000945436,"SUNEDISON, INC.",2007-05-31,2007,1959.0,48.0,1,False,False,3674.0,Information Technology,sic4,,established,,,established,established
S&P500,DNR,0000945764,DENBURY INC,2009-04-02,2009,1951.0,58.0,1,False,False,1311.0,Energy,sic3,,established,,,established,established
S&P500,POOL,0000945841,Pool Corporation,2020-10-07,2020,1993.0,27.0,1,False,False,5090.0,Consumer Discretionary,index_list_gics,Distributors,established,,,established,established
S&P500,TTWO,0000946581,Take-Two Interactive,2018-03-19,2018,1993.0,25.0,1,False,False,7372.0,Communication Services,index_list_gics,Interactive Home Entertainment,established,,,established,established
S&P500,ACGL,0000947484,Arch Capital Group,2022-11-01,2022,1995.0,27.0,1,False,False,6331.0,Financials,index_list_gics,Property & Casualty Insurance,established,,,established,established
S&P500,DO,0000949039,"DIAMOND OFFSHORE DRILLING, INC.",2009-02-26,2009,,,1,False,False,1381.0,Energy,sic3,,unknown_age,,,unknown_age,unknown_age
S&P500,HSIC,0001000228,Henry Schein,2015-03-18,2015,1932.0,83.0,1,False,False,5047.0,Health Care,index_list_gics,Health Care Distributors,established,,,established,established
S&P500,WAT,0001000697,Waters Corporation,2002-01-02,2002,1958.0,44.0,1,False,False,3826.0,Health Care,index_list_gics,Life Sciences Tools & Services,established,,,established,established
S&P500,CMX,0001000736,CAREMARK RX INC,2004-03-25,2004,1979.0,25.0,1,False,False,5912.0,Consumer Staples,sic4,,established,,,established,established
S&P500,DISH,0001001082,DISH Network CORP,2017-03-13,2017,1980.0,37.0,1,False,False,4841.0,Communication Services,sic3,,established,,,established,established
S&P500,EL,0001001250,Estée Lauder Companies (The),2006-01-05,2006,1946.0,60.0,1,False,False,2844.0,Consumer Staples,index_list_gics,Personal Care Products,established,,,established,established
S&P500,LXK,0001001288,LEXMARK INTERNATIONAL INC /KY/,1999-08-13,1999,1991.0,8.0,1,False,False,3570.0,Information Technology,sic4,,genuinely_new_provisional,spin_off,https://en.wikipedia.org/wiki/Lexmark,spin_off,corporate_action
S&P500,NTAP,0001002047,NetApp,1999-06-25,1999,1992.0,7.0,1,False,False,3572.0,Information Technology,index_list_gics,"Technology Hardware, Storage & Peripherals",genuinely_new_provisional,genuinely_new,https://en.wikipedia.org/wiki/NetApp,genuinely_new,genuinely_new_verified
S&P500,AEE,0001002910,Ameren,1996-01-02,1996,1902.0,94.0,1,False,False,4931.0,Utilities,index_list_gics,Multi-Utilities,founding_member,,,founding_member,founding_member
S&P500,GAS,0001004155,SOUTHERN CO GAS,1996-01-02,1996,1856.0,140.0,2,True,False,4924.0,Energy,sic3,,founding_member,,,founding_member,founding_member
S&P500,AMG,0001004434,"AFFILIATED MANAGERS GROUP, INC.",2014-07-01,2014,1993.0,21.0,1,False,False,6282.0,Financials,sic2,,established,,,established,established
S&P500,PCG,0001004980,PG&E Corporation,1996-01-02,1996,1905.0,91.0,2,True,False,4931.0,Utilities,index_list_gics,Multi-Utilities,founding_member,,,founding_member,founding_member
S&P500,TOY,0001005414,TOYS R US INC,1996-01-02,1996,1948.0,48.0,1,False,False,5945.0,Consumer Discretionary,sic2,,founding_member,,,founding_member,founding_member
S&P500,SEBL,0001006835,SIEBEL SYSTEMS INC,2000-05-05,2000,1993.0,7.0,1,False,False,7372.0,,,,genuinely_new_provisional,genuinely_new,https://en.wikipedia.org/wiki/Siebel_Systems,genuinely_new,genuinely_new_verified
S&P500,EDS,0001007456,ELECTRONIC DATA SYSTEMS CORP /DE/,1998-08-11,1998,1962.0,36.0,1,False,False,7370.0,Information Technology,sic4,,established,,,established,established
S&P500,TUP,0001008654,TUPPERWARE BRANDS CORP,1996-05-31,1996,1938.0,58.0,1,False,False,3089.0,Materials,sic2,,founding_member,,,founding_member,founding_member
S&P500,SAPE,0001008817,SAPIENT CORP,2000-05-05,2000,1990.0,10.0,1,False,False,7373.0,Information Technology,sic4,,genuinely_new_provisional,genuinely_new,https://en.wikipedia.org/wiki/Sapient,genuinely_new,genuinely_new_verified
S&P500,AABA,0001011006,ALTABA INC.,1999-12-08,1999,1994.0,5.0,1,False,False,,Financials,company_override,,genuinely_new_provisional,genuinely_new,https://en.wikipedia.org/wiki/Yahoo!,genuinely_new,genuinely_new_verified
S&P500,TIE,0001011657,TITANIUM METALS CORP,2007-10-29,2007,1950.0,57.0,1,False,False,3341.0,Materials,sic2,,established,,,established,established
S&P500,SEE,0001012100,SEALED AIR CORP/DE,1998-04-01,1998,1960.0,38.0,1,False,False,2820.0,Materials,sic2,,established,,,established,established
S&P500,WLP,0001013220,WELLPOINT HEALTH NETWORKS INC /DE/,1999-06-09,1999,,,1,False,False,6324.0,Health Care,sic4,,unknown_age,,,unknown_age,unknown_age
S&P500,FDS,0001013237,FactSet,2021-12-20,2021,1978.0,43.0,1,False,False,7370.0,Financials,index_list_gics,Financial Exchanges & Data,established,,,established,established
S&P500,ANSS,0001013462,ANSYS INC,2017-06-19,2017,1970.0,47.0,1,False,False,7372.0,Information Technology,sic4,,established,,,established,established
S&P500,NRG,0001013871,NRG Energy,2010-01-29,2010,1992.0,18.0,1,False,False,4911.0,Utilities,index_list_gics,Independent Power Producers & Energy Traders,established,,,established,established
S&P500,VRSN,0001014473,Verisign,2006-02-01,2006,1995.0,11.0,1,False,False,7371.0,Information Technology,index_list_gics,Internet Services & Infrastructure,genuinely_new_provisional,genuinely_new,https://en.wikipedia.org/wiki/Verisign,genuinely_new,genuinely_new_verified
S&P500,ETFC,0001015780,E TRADE FINANCIAL CORP,2004-04-01,2004,1982.0,22.0,1,False,False,6035.0,Financials,sic2,,established,,,established,established
S&P500,UVN,0001017008,UNIVISION COMMUNICATIONS INC,2001-02-07,2001,1962.0,39.0,1,False,False,4833.0,Communication Services,sic3,,established,,,established,established
S&P500,AMZN,0001018724,Amazon,2005-11-21,2005,1994.0,11.0,1,False,False,5961.0,Consumer Discretionary,index_list_gics,Broadline Retail,genuinely_new_provisional,genuinely_new,https://en.wikipedia.org/wiki/Amazon_(company),genuinely_new,genuinely_new_verified
S&P500,ANF,0001018840,ABERCROMBIE & FITCH CO /DE/,2007-03-29,2007,1892.0,115.0,1,False,False,5651.0,Consumer Discretionary,sic2,,established,,,established,established
S&P500,ATI,0001018963,ATI INC,1996-01-02,1996,1996.0,0.0,1,False,False,3317.0,Materials,sic2,,founding_member,,,founding_member,founding_member
S&P500,TSG,0001020265,SABRE HOLDINGS CORP,2000-03-16,2000,2001.0,-1.0,1,False,False,4700.0,Industrials,sic2,,historical_unmatched,,,historical_unmatched,historical_no_ch_number
S&P500,MWW,0001020416,"MONSTER WORLDWIDE, INC.",2001-06-04,2001,1967.0,34.0,1,False,False,7363.0,Industrials,sic4,,established,,,established,established
S&P500,IRM,0001020569,Iron Mountain,2009-01-06,2009,1951.0,58.0,1,False,False,6798.0,Real Estate,index_list_gics,Other Specialized REITs,established,,,established,established
S&P500,NOV,0001021860,NOV Inc.,2005-03-14,2005,1862.0,143.0,1,False,False,3533.0,Industrials,sic2,,established,,,established,established
S&P500,DGX,0001022079,Quest Diagnostics,2002-12-12,2002,1967.0,35.0,1,False,False,8071.0,Health Care,index_list_gics,Health Care Services,established,,,established,established
S&P500,STLD,0001022671,Steel Dynamics,2022-12-22,2022,1993.0,29.0,1,False,False,3312.0,Materials,index_list_gics,Steel,established,,,established,established
S&P500,TXU,0001023291,Energy Future Holdings Corp /TX/,1996-01-02,1996,1912.0,84.0,1,False,False,4911.0,Utilities,sic2,,founding_member,,,founding_member,founding_member
S&P500,COTY,0001024305,COTY INC.,2016-10-03,2016,1904.0,112.0,1,False,False,2844.0,Consumer Staples,sic4,,established,,,established,established
S&P500,ENRNQ,0001024401,ENRON CORP/OR/,1996-01-02,1996,1985.0,11.0,1,False,False,6200.0,Financials,sic2,,founding_member,,,founding_member,founding_member
S&P500,ROK,0001024478,Rockwell Automation,1996-01-02,1996,1903.0,93.0,1,False,False,3829.0,Industrials,index_list_gics,Electrical Components & Equipment,founding_member,,,founding_member,founding_member
S&P500,FMCC,0001026214,FEDERAL HOME LOAN MORTGAGE CORP,1996-01-02,1996,1970.0,26.0,1,False,False,6111.0,Financials,sic2,,founding_member,,,founding_member,founding_member
S&P500,FE,0001031296,FirstEnergy,1996-01-02,1996,1996.0,0.0,1,False,False,4911.0,Utilities,index_list_gics,Electric Utilities,founding_member,,,founding_member,founding_member
S&P500,SLM,0001032033,SLM Corp,1998-07-01,1998,1972.0,26.0,1,False,False,6141.0,Financials,sic2,,established,,,established,established
S&P500,SRE,0001032208,Sempra,1998-06-29,1998,1998.0,0.0,1,False,False,4932.0,Utilities,index_list_gics,Multi-Utilities,very_new_adjudicate,merger,https://www.fundinguniverse.com/company-histories/sempra-energy-history/,merger,corporate_action
S&P500,SBAC,0001034054,SBA Communications,2017-09-01,2017,1989.0,28.0,1,False,False,6798.0,Real Estate,index_list_gics,Telecom Tower REITs,established,,,established,established
S&P500,VLO,0001035002,Valero Energy,2004-04-29,2004,1980.0,24.0,1,False,False,2911.0,Energy,index_list_gics,Oil & Gas Refining & Marketing,established,,,established,established
S&P500,ISRG,0001035267,Intuitive Surgical,2008-06-02,2008,1995.0,13.0,1,False,False,3842.0,Health Care,index_list_gics,Health Care Equipment,established,,,established,established
S&P500,ARE,0001035443,Alexandria Real Estate Equities,2017-03-20,2017,1994.0,23.0,1,False,False,6798.0,Real Estate,index_list_gics,Office REITs,established,,,established,established
S&P500,PVN,0001035713,PROVIDIAN FINANCIAL CORP,1996-01-02,1996,1981.0,15.0,1,False,False,6021.0,Financials,sic2,,founding_member,,,founding_member,founding_member
S&P500,FIX,0001035983,Comfort Systems USA,2025-12-22,2025,1996.0,29.0,1,False,False,1731.0,Industrials,index_list_gics,Construction & Engineering,established,,,established,established
S&P500,RL,0001037038,Ralph Lauren Corporation,2007-02-02,2007,1967.0,40.0,1,False,False,2320.0,Consumer Discretionary,index_list_gics,"Apparel, Accessories & Luxury Goods",established,,,established,established
S&P500,BXP,0001037540,"BXP, Inc.",2006-04-03,2006,1970.0,36.0,1,False,False,6798.0,Real Estate,index_list_gics,Office REITs,established,,,established,established
S&P500,MTD,0001037646,Mettler Toledo,2016-09-06,2016,1945.0,71.0,1,False,False,3826.0,Health Care,index_list_gics,Life Sciences Tools & Services,established,,,established,established
S&P500,AME,0001037868,Ametek,2013-09-23,2013,1930.0,83.0,1,False,False,3823.0,Industrials,index_list_gics,Electrical Components & Equipment,established,,,established,established
S&P500,EOP,0001038339,EQUITY OFFICE PROPERTIES TRUST,2001-10-10,2001,1976.0,25.0,1,False,False,6798.0,Real Estate,sic4,,established,,,established,established
S&P500,PXD,0001038357,PIONEER NATURAL RESOURCES CO,2008-09-24,2008,1997.0,11.0,1,False,False,1311.0,Energy,sic3,,genuinely_new_provisional,merger,https://en.wikipedia.org/wiki/Pioneer_Natural_Resources,merger,corporate_action
S&P500,OKE,0001039684,Oneok,1996-01-02,1996,1906.0,90.0,2,True,False,4923.0,Energy,index_list_gics,Oil & Gas Storage & Transportation,founding_member,,,founding_member,founding_member
S&P500,SLG,0001040971,SL GREEN REALTY CORP,2015-03-23,2015,1997.0,18.0,1,False,False,6798.0,Real Estate,sic4,,established,,,established,established
S&P500,YUM,0001041061,Yum! Brands,1997-10-07,1997,1997.0,0.0,1,False,False,5812.0,Consumer Discretionary,index_list_gics,Restaurants,very_new_adjudicate,spin_off,https://en.wikipedia.org/wiki/Yum!_Brands,spin_off,corporate_action
S&P500,PWER,0001042825,POWER ONE INC,2000-10-23,2000,,,1,False,False,3679.0,Information Technology,sic4,,unknown_age,,,unknown_age,unknown_age
S&P500,CHRW,0001043277,C.H. Robinson,2007-03-02,2007,1905.0,102.0,1,False,False,4731.0,Industrials,index_list_gics,Air Freight & Logistics,established,,,established,established
S&P500,JNPR,0001043604,JUNIPER NETWORKS INC,2006-06-02,2006,1996.0,10.0,1,False,False,3576.0,Information Technology,sic4,,genuinely_new_provisional,genuinely_new,https://en.wikipedia.org/wiki/Juniper_Networks,genuinely_new,genuinely_new_verified
S&P500,GRA,0001045309,W R GRACE & CO,1996-01-02,1996,1854.0,142.0,1,False,False,2800.0,Materials,sic2,,founding_member,,,founding_member,founding_member
S&P500,PLD,0001045609,Prologis,2003-07-17,2003,1983.0,20.0,1,False,False,6798.0,Real Estate,index_list_gics,Industrial REITs,established,,,established,established
S&P500,NVDA,0001045810,Nvidia,2001-11-30,2001,1993.0,8.0,1,False,False,3674.0,Information Technology,index_list_gics,Semiconductors,genuinely_new_provisional,genuinely_new,https://en.wikipedia.org/wiki/Nvidia,genuinely_new,genuinely_new_verified
S&P500,INGR,0001046257,Ingredion Inc,1996-01-02,1996,1906.0,90.0,1,False,False,2040.0,Consumer Staples,sic2,,founding_member,,,founding_member,founding_member
S&P500,RTN,0001047122,RAYTHEON CO/,1996-01-02,1996,1922.0,74.0,1,False,False,3812.0,Industrials,sic4,,founding_member,,,founding_member,founding_member
S&P500,ED,0001047862,Consolidated Edison,1996-01-02,1996,1823.0,173.0,1,False,False,4931.0,Utilities,index_list_gics,Multi-Utilities,founding_member,,,founding_member,founding_member
S&P500,MAR,0001048286,Marriott International,1998-05-21,1998,1927.0,71.0,1,False,False,7011.0,Consumer Discretionary,index_list_gics,"Hotels, Resorts & Cruise Lines",established,,,established,established
S&P500,FFIV,0001048695,"F5, Inc.",2010-12-20,2010,1996.0,14.0,1,False,False,3576.0,Information Technology,index_list_gics,Communications Equipment,established,,,established,established
S&P500,FDX,0001048911,FedEx,1996-01-02,1996,1971.0,25.0,1,False,False,4513.0,Industrials,index_list_gics,Air Freight & Logistics,founding_member,,,founding_member,founding_member
S&P500,PWR,0001050915,Quanta Services,2009-07-01,2009,1997.0,12.0,1,False,False,1731.0,Industrials,index_list_gics,Construction & Engineering,genuinely_new_provisional,genuinely_new,https://en.wikipedia.org/wiki/Quanta_Services,genuinely_new,genuinely_new_verified
S&P500,CCI,0001051470,Crown Castle,1996-01-02,1996,1994.0,2.0,2,True,False,6798.0,Real Estate,index_list_gics,Telecom Tower REITs,founding_member,,,founding_member,founding_member
S&P500,CVC,0001053112,CABLEVISION SYSTEMS CORP /NY,2010-12-20,2010,1973.0,37.0,1,False,False,4841.0,Communication Services,sic3,,established,,,established,established
S&P500,AMT,0001053507,American Tower,2007-11-19,2007,1995.0,12.0,1,False,False,6798.0,Real Estate,index_list_gics,Telecom Tower REITs,genuinely_new_provisional,spin_off,https://en.wikipedia.org/wiki/American_Tower,spin_off,corporate_action
S&P500,BRCM,0001054374,BROADCOM CORP,2000-07-03,2000,1991.0,9.0,1,False,False,3674.0,Information Technology,sic4,,genuinely_new_provisional,genuinely_new,https://en.wikipedia.org/wiki/Broadcom_Corporation,genuinely_new,genuinely_new_verified
S&P500,CVH,0001054833,COVENTRY HEALTH CARE INC,2005-08-30,2005,1986.0,19.0,1,False,False,6324.0,Health Care,sic4,,established,,,established,established
S&P500,LLL,0001056239,L 3 COMMUNICATIONS HOLDINGS INC,2004-12-01,2004,1997.0,7.0,1,False,False,3663.0,Information Technology,sic4,,genuinely_new_provisional,ipo_established,https://en.wikipedia.org/wiki/L3_Technologies,ipo_established,corporate_action
S&P500,FII,0001056288,"FEDERATED HERMES, INC.",2003-04-16,2003,1955.0,48.0,1,False,False,6282.0,Financials,sic2,,established,,,established,established
S&P500,CSGP,0001057352,CoStar Group,2022-09-19,2022,1987.0,35.0,1,False,False,7389.0,Real Estate,index_list_gics,Real Estate Services,established,,,established,established
S&P500,RX,0001058083,IMS HEALTH INC,1996-11-04,1996,1954.0,42.0,1,False,False,7374.0,Information Technology,sic4,,founding_member,,,founding_member,founding_member
S&P500,CMG,0001058090,Chipotle Mexican Grill,2011-04-28,2011,1993.0,18.0,1,False,False,5812.0,Consumer Discretionary,index_list_gics,Restaurants,established,,,established,established
S&P500,CTSH,0001058290,Cognizant,2006-11-17,2006,1994.0,12.0,1,False,False,7371.0,Information Technology,index_list_gics,IT Consulting & Other Services,genuinely_new_provisional,spin_off,https://en.wikipedia.org/wiki/Cognizant,spin_off,corporate_action
S&P500,MCO,0001059556,Moody's Corporation,1996-01-02,1996,1909.0,87.0,1,False,False,7320.0,Financials,index_list_gics,Financial Exchanges & Data,founding_member,,,founding_member,founding_member
S&P500,RSG,0001060391,Republic Services,2008-12-05,2008,1981.0,27.0,1,False,False,4953.0,Industrials,index_list_gics,Environmental & Facilities Services,established,merger,https://en.wikipedia.org/wiki/Republic_Services,merger,corporate_action
S&P500,GX,0001061322,GLOBAL CROSSING LTD,1999-09-29,1999,1997.0,2.0,1,False,False,4813.0,Communication Services,sic3,,very_new_adjudicate,genuinely_new,https://en.wikipedia.org/wiki/Global_Crossing,genuinely_new,genuinely_new_verified
S&P500,CVG,0001062047,CONCENTRIX CVG Corp,2000-06-13,2000,1998.0,2.0,1,False,False,7373.0,Information Technology,sic4,,very_new_adjudicate,spin_off,https://en.wikipedia.org/wiki/Convergys,spin_off,corporate_action
S&P500,KSE,0001062379,KEYSPAN CORP,2000-08-21,2000,1895.0,105.0,1,False,False,4924.0,Energy,sic3,,established,,,established,established
S&P500,SPG,0001063761,Simon Property Group,2002-06-26,2002,1993.0,9.0,1,False,False,6798.0,Real Estate,index_list_gics,Retail REITs,genuinely_new_provisional,,,genuinely_new_provisional,genuinely_new_provisional
S&P500,BTUUQ,0001064728,PEABODY ENERGY CORP,2006-11-20,2006,1883.0,123.0,1,False,False,1221.0,Energy,sic2,,established,,,established,established
S&P500,EBAY,0001065088,eBay Inc.,2002-07-22,2002,1995.0,7.0,1,False,False,7389.0,Consumer Discretionary,index_list_gics,Broadline Retail,genuinely_new_provisional,genuinely_new,https://en.wikipedia.org/wiki/EBay,genuinely_new,genuinely_new_verified
S&P500,NFLX,0001065280,Netflix,2010-12-20,2010,1997.0,13.0,1,False,False,7841.0,Communication Services,index_list_gics,Movies & Entertainment,established,,,established,established
S&P500,LKQ,0001065696,LKQ CORP,2016-05-23,2016,1998.0,18.0,1,False,False,5010.0,Industrials,sic2,,established,,,established,established
S&P500,JNS,0001065865,JANUS CAPITAL GROUP INC,2000-07-13,2000,1969.0,31.0,1,False,False,6282.0,Financials,sic2,,established,,,established,established
S&P500,EP,0001066107,EMPIRE PETROLEUM CORP,1999-10-26,1999,1983.0,16.0,1,False,False,1311.0,Energy,sic4,,established,,,established,established
S&P500,COC.B,0001066806,CONOCOPHILLIPS HOLDING CO,1999-08-09,1999,,,1,False,False,2911.0,Energy,sic3,,unknown_age,,,unknown_age,unknown_age
S&P500,ONE,0001067092,BANK ONE CORP,1996-01-02,1996,1968.0,28.0,1,False,False,6021.0,Financials,sic2,,founding_member,,,founding_member,founding_member
S&P500,URI,0001067701,United Rentals,2014-09-22,2014,1997.0,17.0,1,False,False,7359.0,Industrials,index_list_gics,Trading Companies & Distributors,established,,,established,established
S&P500,BRK.B,0001067983,Berkshire Hathaway,2010-02-16,2010,1839.0,171.0,1,False,False,6331.0,Financials,index_list_gics,Multi-Sector Holdings,established,,,established,established
S&P500,AXON,0001069183,Axon Enterprise,2023-05-04,2023,1993.0,30.0,1,False,False,3480.0,Industrials,index_list_gics,Aerospace & Defense,established,,,established,established
S&P500,LII,0001069202,Lennox International,2024-12-23,2024,1895.0,129.0,1,False,False,3585.0,Industrials,index_list_gics,Building Products,established,,,established,established
S&P500,CNXT,0001069353,CONEXANT SYSTEMS INC,2000-01-31,2000,1999.0,1.0,1,False,False,3674.0,Information Technology,sic4,,very_new_adjudicate,spin_off,https://en.wikipedia.org/wiki/Conexant,spin_off,corporate_action
S&P500,CNX,0001070412,CNX Resources Corp,2006-06-28,2006,1860.0,146.0,1,False,False,1311.0,Energy,sic3,,established,,,established,established
S&P500,HST,0001070750,Host Hotels & Resorts,2007-03-20,2007,1993.0,14.0,1,False,False,6798.0,Real Estate,index_list_gics,Hotel & Resort REITs,established,,,established,established
S&P500,CNC,0001071739,Centene Corporation,1997-01-15,1997,1984.0,13.0,2,True,False,6324.0,Health Care,index_list_gics,Managed Health Care,re_entry,,,re_entry,re_entry
S&P500,DPHIQ,0001072342,DELPHI CORP,1999-05-28,1999,1994.0,5.0,1,False,False,3714.0,Consumer Discretionary,sic4,,genuinely_new_provisional,spin_off,https://en.wikipedia.org/wiki/Delphi_Technologies,spin_off,corporate_action
S&P500,USBC,0001074828,"USBC, Inc.",1996-01-02,1996,,,1,False,False,6199.0,Financials,sic2,,founding_member,,,founding_member,founding_member
S&P500,BKNG,0001075531,Booking Holdings,2009-11-06,2009,1996.0,13.0,1,False,False,4700.0,Consumer Discretionary,index_list_gics,"Hotels, Resorts & Cruise Lines",established,,,established,established
S&P500,PBG,0001076405,PEPSI BOTTLING GROUP INC,2001-05-14,2001,1999.0,2.0,1,False,False,2080.0,Consumer Staples,sic2,,very_new_adjudicate,spin_off,https://en.wikipedia.org/wiki/Pepsi_Bottling_Group,spin_off,corporate_action
S&P500,AKAM,0001086222,Akamai Technologies,2007-07-12,2007,1998.0,9.0,1,False,False,7389.0,Information Technology,index_list_gics,Internet Services & Infrastructure,genuinely_new_provisional,genuinely_new,https://en.wikipedia.org/wiki/Akamai_Technologies,genuinely_new,genuinely_new_verified
S&P500,RHT,0001087423,RED HAT INC,2009-07-27,2009,1993.0,16.0,1,False,False,7370.0,Information Technology,sic4,,established,,,established,established
S&P500,PTV,0001089976,PACTIV LLC,1999-11-05,1999,,,1,False,False,2673.0,Materials,sic2,,unknown_age,,,unknown_age,unknown_age
S&P500,DVN,0001090012,Devon Energy,2000-08-30,2000,1971.0,29.0,1,False,False,1311.0,Energy,index_list_gics,Oil & Gas Exploration & Production,established,,,established,established
S&P500,UPS,0001090727,United Parcel Service,2002-07-22,2002,1907.0,95.0,1,False,False,4210.0,Industrials,index_list_gics,Air Freight & Logistics,established,,,established,established
